time,open,high,low,close,volume
2020-11-25 12:42:00,362.28,362.33,362.24,362.29,59790
2020-11-25 12:43:00,362.3,362.579,362.3,362.56,141646
2020-11-25 12:44:00,362.56,362.62,362.51,362.615,132185
2020-11-25 12:45:00,362.615,362.64,362.55,362.56,116990
2020-11-25 12:46:00,362.56,362.61,362.55,362.5701,334832
2020-11-25 12:47:00,362.5775,362.58,362.525,362.5299,61860
2020-11-25 12:48:00,362.53,362.58,362.52,362.57,40710
2020-11-25 12:49:00,362.57,362.63,362.56,362.615,64923
2020-11-25 12:50:00,362.6101,362.63,362.59,362.6101,40074
2020-11-25 12:51:00,362.62,362.62,362.57,362.575,45405
2020-11-25 12:52:00,362.575,362.58,362.51,362.545,45375
2020-11-25 12:53:00,362.54,362.555,362.525,362.53,22566
2020-11-25 12:54:00,362.525,362.56,362.5,362.55,37393
2020-11-25 12:55:00,362.555,362.6,362.5501,362.575,45154
2020-11-25 12:56:00,362.58,362.62,362.56,362.5801,73328
2020-11-25 12:57:00,362.58,362.615,362.58,362.6,35383
2020-11-25 12:58:00,362.605,362.72,362.58,362.71,78121
2020-11-25 12:59:00,362.71,362.71,362.62,362.62,42313
2020-11-25 13:00:00,362.61,362.715,362.61,362.6936,35980
2020-11-25 13:01:00,362.7,362.73,362.64,362.7,41559
2020-11-25 13:02:00,362.7,362.85,362.6901,362.85,85766
2020-11-25 13:03:00,362.85,362.85,362.77,362.81,36382
2020-11-25 13:04:00,362.81,362.83,362.77,362.785,29229
2020-11-25 13:05:00,362.79,362.84,362.73,362.75,38465
2020-11-25 13:06:00,362.74,362.82,362.74,362.8082,61793
2020-11-25 13:07:00,362.82,362.82,362.6901,362.79,47380
2020-11-25 13:08:00,362.8,362.9,362.8,362.8499,60464
2020-11-25 13:09:00,362.8501,362.8513,362.77,362.775,36345
2020-11-25 13:10:00,362.77,362.78,362.725,362.77,77773
2020-11-25 13:11:00,362.76,362.77,362.71,362.749,28080
2020-11-25 13:12:00,362.74,362.75,362.69,362.73,23468
2020-11-25 13:13:00,362.725,362.777,362.7118,362.75,39907
2020-11-25 13:14:00,362.75,362.75,362.62,362.6218,41708
2020-11-25 13:15:00,362.6299,362.65,362.5701,362.58,62251
2020-11-25 13:16:00,362.585,362.605,362.51,362.57,53143
2020-11-25 13:17:00,362.57,362.64,362.57,362.64,35082
2020-11-25 13:18:00,362.64,362.69,362.57,362.585,32327
2020-11-25 13:19:00,362.585,362.635,362.53,362.6199,25677
2020-11-25 13:20:00,362.6,362.61,362.53,362.55,24026
2020-11-25 13:21:00,362.56,362.58,362.4901,362.575,54521
2020-11-25 13:22:00,362.575,362.5798,362.518,362.5288,13858
2020-11-25 13:23:00,362.52,362.53,362.49,362.5,15785
2020-11-25 13:24:00,362.51,362.59,362.5,362.59,18474
2020-11-25 13:25:00,362.59,362.62,362.5644,362.565,30133
2020-11-25 13:26:00,362.56,362.5985,362.53,362.54,26076
2020-11-25 13:27:00,362.53,362.53,362.44,362.46,34139
2020-11-25 13:28:00,362.458,362.51,362.45,362.485,25306
2020-11-25 13:29:00,362.4729,362.48,362.43,362.44,19790
2020-11-25 13:30:00,362.44,362.44,362.34,362.37,87326
2020-11-25 13:31:00,362.375,362.405,362.17,362.2,80798
2020-11-25 13:32:00,362.205,362.4,362.2,362.35,51866
2020-11-25 13:33:00,362.34,362.375,362.32,362.3301,29486
2020-11-25 13:34:00,362.33,362.46,362.32,362.435,26331
2020-11-25 13:35:00,362.42,362.42,362.37,362.39,76108
2020-11-25 13:36:00,362.39,362.43,362.34,362.41,44370
2020-11-25 13:37:00,362.41,362.4399,362.37,362.42,21114
2020-11-25 13:38:00,362.43,362.51,362.4144,362.42,50350
2020-11-25 13:39:00,362.43,362.4456,362.39,362.44,31240
2020-11-25 13:40:00,362.45,362.45,362.38,362.41,16268
2020-11-25 13:41:00,362.42,362.42,362.36,362.38,26890
2020-11-25 13:42:00,362.37,362.38,362.27,362.37,33547
2020-11-25 13:43:00,362.38,362.45,362.34,362.4301,25113
2020-11-25 13:44:00,362.43,362.52,362.4299,362.485,31339
2020-11-25 13:45:00,362.4898,362.5299,362.46,362.47,40039
2020-11-25 13:46:00,362.465,362.465,362.37,362.385,31037
2020-11-25 13:47:00,362.38,362.4,362.2985,362.4,46380
2020-11-25 13:48:00,362.4,362.45,362.37,362.39,30374
2020-11-25 13:49:00,362.39,362.43,362.38,362.405,11826
2020-11-25 13:50:00,362.41,362.4744,362.41,362.4712,26216
2020-11-25 13:51:00,362.47,362.5299,362.42,362.46,32945
2020-11-25 13:52:00,362.4618,362.48,362.45,362.4582,17679
2020-11-25 13:53:00,362.46,362.5,362.45,362.495,17960
2020-11-25 13:54:00,362.4918,362.5983,362.49,362.58,31998
2020-11-25 13:55:00,362.57,362.74,362.57,362.69,94972
2020-11-25 13:56:00,362.685,362.6901,362.635,362.69,56232
2020-11-25 13:57:00,362.68,362.81,362.65,362.72,126727
2020-11-25 13:58:00,362.71,362.72,362.65,362.6756,36051
2020-11-25 13:59:00,362.68,362.8,362.68,362.78,56004
2020-11-25 14:00:00,362.79,362.79,362.69,362.6999,25402
2020-11-25 14:01:00,362.7,362.7019,362.6301,362.64,27282
2020-11-25 14:02:00,362.64,362.64,362.47,362.515,86401
2020-11-25 14:03:00,362.51,362.61,362.37,362.59,110183
2020-11-25 14:04:00,362.59,362.61,362.445,362.5388,77296
2020-11-25 14:05:00,362.56,362.56,362.45,362.517,36445
2020-11-25 14:06:00,362.48,362.54,362.31,362.49,62580
2020-11-25 14:07:00,362.49,362.6,362.46,362.5268,331737
2020-11-25 14:08:00,362.53,362.53,362.35,362.44,48645
2020-11-25 14:09:00,362.42,362.44,362.29,362.295,59638
2020-11-25 14:10:00,362.3,362.34,362.16,362.285,80478
2020-11-25 14:11:00,362.29,362.34,362.06,362.11,88295
2020-11-25 14:12:00,362.09,362.16,362.03,362.08,39260
2020-11-25 14:13:00,362.07,362.129,361.9719,361.9719,73404
2020-11-25 14:14:00,361.9707,362.025,361.93,361.97,60008
2020-11-25 14:15:00,361.98,362.06,361.97,362.0,95308
2020-11-25 14:16:00,361.98,362.215,361.96,362.207,150141
2020-11-25 14:17:00,362.2,362.3999,362.19,362.27,115954
2020-11-25 14:18:00,362.26,362.27,362.14,362.15,39861
2020-11-25 14:19:00,362.16,362.26,362.15,362.2181,34150
2020-11-25 14:20:00,362.205,362.29,362.1999,362.22,79353
2020-11-25 14:21:00,362.19,362.3199,362.19,362.26,41198
2020-11-25 14:22:00,362.25,362.3,362.18,362.28,46531
2020-11-25 14:23:00,362.28,362.2899,362.11,362.22,89172
2020-11-25 14:24:00,362.21,362.31,362.1803,362.27,37290
2020-11-25 14:25:00,362.2599,362.32,362.21,362.315,49344
2020-11-25 14:26:00,362.3,362.4299,362.27,362.39,44002
2020-11-25 14:27:00,362.38,362.49,362.38,362.445,49693
2020-11-25 14:28:00,362.445,362.52,362.445,362.52,56030
2020-11-25 14:29:00,362.5,362.5,362.44,362.445,42853
2020-11-25 14:30:00,362.445,362.445,362.35,362.395,76527
2020-11-25 14:31:00,362.4,362.555,362.36,362.54,75049
2020-11-25 14:32:00,362.54,362.59,362.46,362.47,58224
2020-11-25 14:33:00,362.48,362.51,362.44,362.455,87697
2020-11-25 14:34:00,362.44,362.44,362.33,362.35,68988
2020-11-25 14:35:00,362.34,362.39,362.31,362.34,24360
2020-11-25 14:36:00,362.33,362.365,362.298,362.33,40845
2020-11-25 14:37:00,362.3189,362.3189,362.225,362.26,67926
2020-11-25 14:38:00,362.26,362.28,362.22,362.25,39177
2020-11-25 14:39:00,362.245,362.28,362.18,362.21,71414
2020-11-25 14:40:00,362.2,362.25,362.16,362.24,54074
2020-11-25 14:41:00,362.24,362.3,362.18,362.21,47034
2020-11-25 14:42:00,362.21,362.28,362.2,362.27,52671
2020-11-25 14:43:00,362.27,362.41,362.25,362.25,57259
2020-11-25 14:44:00,362.26,362.27,362.05,362.09,124721
2020-11-25 14:45:00,362.09,362.18,362.05,362.12,60588
2020-11-25 14:46:00,362.11,362.25,362.08,362.19,97691
2020-11-25 14:47:00,362.19,362.245,362.1298,362.16,63806
2020-11-25 14:48:00,362.16,362.21,362.14,362.18,79558
2020-11-25 14:49:00,362.19,362.32,362.17,362.307,66359
2020-11-25 14:50:00,362.3,362.35,362.2319,362.27,49337
2020-11-25 14:51:00,362.275,362.31,362.23,362.27,82051
2020-11-25 14:52:00,362.27,362.35,362.22,362.245,113367
2020-11-25 14:53:00,362.25,362.35,362.19,362.32,125252
2020-11-25 14:54:00,362.31,362.37,362.28,362.31,40602
2020-11-25 14:55:00,362.3,362.36,362.26,362.35,62897
2020-11-25 14:56:00,362.35,362.5,362.33,362.49,95179
2020-11-25 14:57:00,362.495,362.495,362.3176,362.34,52168
2020-11-25 14:58:00,362.34,362.45,362.32,362.45,36759
2020-11-25 14:59:00,362.46,362.55,362.46,362.5,54170
2020-11-25 15:00:00,362.495,362.56,362.45,362.459,33315
2020-11-25 15:01:00,362.45,362.5,362.4,362.48,57569
2020-11-25 15:02:00,362.48,362.56,362.4601,362.51,58956
2020-11-25 15:03:00,362.505,362.505,362.3814,362.385,47082
2020-11-25 15:04:00,362.385,362.42,362.3801,362.4182,40981
2020-11-25 15:05:00,362.42,362.62,362.42,362.49,55104
2020-11-25 15:06:00,362.5,362.5095,362.4,362.44,69448
2020-11-25 15:07:00,362.435,362.525,362.37,362.48,77817
2020-11-25 15:08:00,362.47,362.54,362.4,362.475,84439
2020-11-25 15:09:00,362.47,362.58,362.46,362.52,83833
2020-11-25 15:10:00,362.51,362.69,362.5,362.65,179453
2020-11-25 15:11:00,362.65,362.79,362.61,362.77,174796
2020-11-25 15:12:00,362.7778,362.99,362.7778,362.88,226981
2020-11-25 15:13:00,362.8889,363.04,362.77,363.03,204665
2020-11-25 15:14:00,363.03,363.06,362.92,362.96,122751
2020-11-25 15:15:00,362.97,363.04,362.94,363.0201,74739
2020-11-25 15:16:00,363.03,363.08,362.99,362.9944,105625
2020-11-25 15:17:00,363.0,363.0,362.7418,362.815,98953
2020-11-25 15:18:00,362.8181,362.845,362.76,362.78,86456
2020-11-25 15:19:00,362.7824,362.88,362.7824,362.83,51388
2020-11-25 15:20:00,362.85,362.865,362.79,362.81,67709
2020-11-25 15:21:00,362.82,362.89,362.8,362.83,79432
2020-11-25 15:22:00,362.83,362.87,362.78,362.81,57388
2020-11-25 15:23:00,362.8,362.86,362.72,362.73,72981
2020-11-25 15:24:00,362.73,362.78,362.65,362.75,82058
2020-11-25 15:25:00,362.75,362.89,362.73,362.83,111274
2020-11-25 15:26:00,362.83,362.9,362.7811,362.87,107935
2020-11-25 15:27:00,362.86,362.92,362.84,362.86,90757
2020-11-25 15:28:00,362.8511,363.02,362.85,362.98,85151
2020-11-25 15:29:00,362.99,363.13,362.98,363.08,85257
2020-11-25 15:30:00,363.08,363.1,362.96,362.96,55377
2020-11-25 15:31:00,362.955,363.015,362.92,362.9299,53435
2020-11-25 15:32:00,362.925,363.07,362.925,363.03,76267
2020-11-25 15:33:00,363.03,363.11,363.02,363.02,101438
2020-11-25 15:34:00,363.02,363.07,363.01,363.04,79119
2020-11-25 15:35:00,363.04,363.16,363.04,363.12,104658
2020-11-25 15:36:00,363.11,363.14,362.835,362.895,232696
2020-11-25 15:37:00,362.9,362.985,362.8,362.805,112599
2020-11-25 15:38:00,362.8,362.945,362.76,362.78,178391
2020-11-25 15:39:00,362.78,362.91,362.58,362.6,223999
2020-11-25 15:40:00,362.61,362.7204,362.52,362.55,284942
2020-11-25 15:41:00,362.54,362.7684,362.525,362.7321,265826
2020-11-25 15:42:00,362.73,362.83,362.69,362.82,156727
2020-11-25 15:43:00,362.83,362.875,362.75,362.8,84131
2020-11-25 15:44:00,362.805,362.89,362.78,362.88,74969
2020-11-25 15:45:00,362.88,362.89,362.825,362.87,83693
2020-11-25 15:46:00,362.885,362.93,362.84,362.92,115810
2020-11-25 15:47:00,362.92,362.98,362.87,362.92,110804
2020-11-25 15:48:00,362.92,362.93,362.75,362.75,87884
2020-11-25 15:49:00,362.7525,362.7525,362.65,362.665,175111
2020-11-25 15:50:00,362.67,362.74,362.62,362.7,103235
2020-11-25 15:51:00,362.695,362.695,362.52,362.64,315030
2020-11-25 15:52:00,362.63,362.67,362.45,362.495,160435
2020-11-25 15:53:00,362.5,362.55,362.49,362.52,82409
2020-11-25 15:54:00,362.52,362.57,362.49,362.525,95526
2020-11-25 15:55:00,362.53,362.685,362.53,362.635,194369
2020-11-25 15:56:00,362.65,362.68,362.4,362.59,245669
2020-11-25 15:57:00,362.5818,362.72,362.52,362.62,264465
2020-11-25 15:58:00,362.62,362.65,362.55,362.56,199272
2020-11-25 15:59:00,362.56,362.73,362.5,362.695,556020
2020-11-25 16:00:00,362.7,362.84,362.51,362.65,645742
2020-11-25 16:01:00,362.66,362.66,362.4,362.64,459521
2020-11-25 16:02:00,362.65,362.71,362.6,362.61,29493
2020-11-25 16:03:00,362.6,362.67,362.59,362.65,35021
2020-11-25 16:04:00,362.64,362.68,362.62,362.65,315677
2020-11-25 16:05:00,362.66,362.66,362.57,362.57,89382
2020-11-25 16:06:00,362.59,362.6,362.51,362.53,74909
2020-11-25 16:07:00,362.56,362.57,362.51,362.56,72903
2020-11-25 16:08:00,362.56,362.6,362.51,362.52,32350
2020-11-25 16:09:00,362.53,362.66,362.52,362.66,1344205
2020-11-25 16:10:00,362.65,362.71,362.6,362.62,76991
2020-11-25 16:11:00,362.62,362.77,362.62,362.7,626149
2020-11-25 16:12:00,362.71,362.71,362.6801,362.69,1890
2020-11-25 16:13:00,362.68,362.82,362.68,362.82,19844
2020-11-25 16:14:00,362.83,362.95,362.83,362.84,273880
2020-11-25 16:15:00,362.84,362.87,362.81,362.85,23757
2020-11-25 16:16:00,362.83,362.84,362.83,362.83,1082
2020-11-25 16:17:00,362.83,362.88,362.83,362.84,82993
2020-11-25 16:18:00,362.84,362.84,362.82,362.82,8589
2020-11-25 16:19:00,362.81,362.82,362.8,362.8,3760
2020-11-25 16:20:00,362.66,362.8,362.66,362.8,391822
2020-11-25 16:21:00,362.8,362.8,362.61,362.72,28659
2020-11-25 16:22:00,362.74,362.74,362.72,362.72,857
2020-11-25 16:23:00,362.72,362.72,362.72,362.72,1482
2020-11-25 16:24:00,362.74,362.87,362.74,362.76,20946
2020-11-25 16:25:00,362.76,362.76,362.76,362.76,162
2020-11-25 16:26:00,362.77,362.77,362.74,362.74,2186
2020-11-25 16:27:00,362.75,362.75,362.75,362.75,349
2020-11-25 16:28:00,362.74,362.76,362.64,362.74,2510919
2020-11-25 16:29:00,362.74,362.78,362.74,362.76,2453
2020-11-25 16:30:00,362.76,362.79,362.76,362.79,1303
2020-11-25 16:31:00,362.74,362.82,362.67,362.8,7341
2020-11-25 16:32:00,362.81,362.84,362.75,362.78,23940
2020-11-25 16:33:00,362.83,362.83,362.83,362.83,443
2020-11-25 16:34:00,362.84,362.84,362.84,362.84,2683
2020-11-25 16:35:00,362.84,362.84,362.84,362.84,4355
2020-11-25 16:36:00,362.84,362.84,362.83,362.84,3205
2020-11-25 16:37:00,362.84,362.84,362.82,362.82,21080
2020-11-25 16:38:00,362.85,362.85,362.8,362.8,2725
2020-11-25 16:39:00,362.8,362.85,362.77,362.85,6828
2020-11-25 16:40:00,362.87,362.87,362.87,362.87,371
2020-11-25 16:41:00,362.78,362.8,362.78,362.8,3204
2020-11-25 16:42:00,362.78,362.78,362.78,362.78,70571
2020-11-25 16:43:00,362.75,362.75,362.75,362.75,3218
2020-11-25 16:44:00,362.72,362.78,362.72,362.78,634
2020-11-25 16:45:00,362.78,362.78,362.78,362.78,316
2020-11-27 04:01:00,363.6,363.6,363.51,363.51,838
2020-11-27 04:02:00,363.59,363.62,363.59,363.62,565
2020-11-27 04:03:00,363.6,363.62,363.6,363.61,705
2020-11-27 04:04:00,363.69,363.71,363.69,363.71,235
2020-11-27 04:05:00,363.69,363.69,363.59,363.59,200
2020-11-27 04:07:00,363.5,363.56,363.5,363.56,1170
2020-11-27 04:08:00,363.51,363.51,363.51,363.51,219
2020-11-27 04:09:00,363.54,363.54,363.54,363.54,169
2020-11-27 04:10:00,363.55,363.55,363.55,363.55,180
2020-11-27 04:14:00,363.5,363.52,363.5,363.52,300
2020-11-27 04:15:00,363.56,363.56,363.56,363.56,114
2020-11-27 04:18:00,363.58,363.58,363.57,363.57,1202
2020-11-27 04:20:00,363.55,363.55,363.55,363.55,100
2020-11-27 04:21:00,363.55,363.55,363.54,363.54,2085
2020-11-27 04:22:00,363.52,363.52,363.52,363.52,4050
2020-11-27 04:24:00,363.61,363.74,363.61,363.7,1076
2020-11-27 04:25:00,363.69,363.69,363.69,363.69,200
2020-11-27 04:27:00,363.66,363.66,363.66,363.66,257
2020-11-27 04:28:00,363.64,363.64,363.64,363.64,120
2020-11-27 04:33:00,363.5,363.5,363.5,363.5,1005
2020-11-27 04:36:00,363.4,363.4,363.4,363.4,280
2020-11-27 04:39:00,363.41,363.41,363.38,363.39,700
2020-11-27 04:40:00,363.38,363.38,363.37,363.37,200
2020-11-27 04:48:00,363.31,363.31,363.31,363.31,401
2020-11-27 04:51:00,363.27,363.27,363.27,363.27,5551
2020-11-27 04:53:00,363.24,363.27,363.24,363.27,2007
2020-11-27 04:55:00,363.16,363.19,363.16,363.19,802
2020-11-27 05:08:00,363.35,363.35,363.35,363.35,109
2020-11-27 05:10:00,363.29,363.29,363.29,363.29,215
2020-11-27 05:11:00,363.31,363.31,363.31,363.31,100
2020-11-27 05:14:00,363.36,363.39,363.36,363.39,269
2020-11-27 05:16:00,363.31,363.31,363.31,363.31,110
2020-11-27 05:21:00,363.12,363.12,363.12,363.12,127
2020-11-27 05:23:00,363.13,363.13,363.03,363.11,1325
2020-11-27 05:27:00,363.15,363.19,363.15,363.19,1716
2020-11-27 05:29:00,363.12,363.12,363.02,363.02,4200
2020-11-27 05:33:00,363.12,363.12,363.12,363.12,1173
2020-11-27 05:36:00,363.16,363.16,363.12,363.12,1151
2020-11-27 05:37:00,363.13,363.13,363.13,363.13,100
2020-11-27 05:42:00,363.15,363.15,363.15,363.15,600
2020-11-27 05:47:00,363.16,363.17,363.16,363.16,1538
2020-11-27 05:51:00,363.15,363.19,363.14,363.19,25308
2020-11-27 05:55:00,363.15,363.15,363.15,363.15,400
2020-11-27 05:56:00,363.15,363.15,363.15,363.15,312
2020-11-27 05:59:00,363.25,363.25,363.25,363.25,300
2020-11-27 06:00:00,363.23,363.23,363.23,363.23,100
2020-11-27 06:01:00,363.28,363.28,363.28,363.28,200
2020-11-27 06:05:00,363.3,363.3,363.3,363.3,350
2020-11-27 06:07:00,363.24,363.24,363.24,363.24,160
2020-11-27 06:08:00,363.28,363.28,363.28,363.28,127
2020-11-27 06:10:00,363.25,363.25,363.25,363.25,600
2020-11-27 06:12:00,363.2,363.2,363.2,363.2,300
2020-11-27 06:23:00,363.24,363.24,363.23,363.23,200
2020-11-27 06:25:00,363.31,363.31,363.31,363.31,500
2020-11-27 06:33:00,363.35,363.35,363.35,363.35,217
2020-11-27 06:37:00,363.36,363.43,363.36,363.43,388
2020-11-27 06:38:00,363.46,363.46,363.46,363.46,400
2020-11-27 06:40:00,363.46,363.46,363.46,363.46,100
2020-11-27 06:43:00,363.49,363.49,363.49,363.49,340
2020-11-27 06:53:00,363.38,363.4,363.38,363.4,2101
2020-11-27 06:54:00,363.38,363.38,363.38,363.38,280
2020-11-27 06:55:00,363.38,363.38,363.38,363.38,701
2020-11-27 06:56:00,363.38,363.38,363.38,363.38,500
2020-11-27 07:01:00,363.38,363.38,363.37,363.38,2038
2020-11-27 07:02:00,363.38,363.38,363.38,363.38,920
2020-11-27 07:03:00,363.41,363.44,363.41,363.43,2097
2020-11-27 07:04:00,363.44,363.48,363.44,363.48,1099
2020-11-27 07:05:00,363.48,363.48,363.48,363.48,378
2020-11-27 07:06:00,363.5,363.5,363.5,363.5,173
2020-11-27 07:07:00,363.46,363.46,363.46,363.46,719
2020-11-27 07:09:00,363.41,363.41,363.41,363.41,1007
2020-11-27 07:10:00,363.41,363.41,363.41,363.41,546
2020-11-27 07:12:00,363.43,363.48,363.41,363.41,803
2020-11-27 07:14:00,363.45,363.45,363.45,363.45,270
2020-11-27 07:17:00,363.5,363.5,363.5,363.5,1533
2020-11-27 07:20:00,363.51,363.51,363.51,363.51,342
2020-11-27 07:22:00,363.46,363.46,363.46,363.46,144
2020-11-27 07:23:00,363.4,363.4,363.36,363.36,710
2020-11-27 07:24:00,363.41,363.41,363.36,363.36,4268
2020-11-27 07:25:00,363.36,363.46,363.36,363.46,1623
2020-11-27 07:27:00,363.55,363.55,363.55,363.55,381
2020-11-27 07:31:00,363.46,363.46,363.45,363.46,14938
2020-11-27 07:32:00,363.46,363.46,363.46,363.46,1201
2020-11-27 07:33:00,363.46,363.49,363.44,363.49,29497
2020-11-27 07:34:00,363.48,363.48,363.48,363.48,106
2020-11-27 07:35:00,363.46,363.46,363.45,363.45,2001
2020-11-27 07:36:00,363.45,363.5,363.44,363.5,8078
2020-11-27 07:38:00,363.49,363.52,363.49,363.5,1350
2020-11-27 07:39:00,363.49,363.49,363.49,363.49,111
2020-11-27 07:40:00,363.47,363.47,363.47,363.47,810
2020-11-27 07:41:00,363.47,363.47,363.47,363.47,1500
2020-11-27 07:42:00,363.47,363.47,363.44,363.45,14607
2020-11-27 07:43:00,363.46,363.5,363.44,363.44,20679
2020-11-27 07:44:00,363.49,363.49,363.46,363.47,454
2020-11-27 07:46:00,363.49,363.5,363.49,363.49,715
2020-11-27 07:47:00,363.52,363.67,363.52,363.67,5498
2020-11-27 07:48:00,363.62,363.62,363.62,363.62,1409
2020-11-27 07:49:00,363.65,363.65,363.65,363.65,229
2020-11-27 07:51:00,363.67,363.7,363.67,363.69,5477
2020-11-27 07:52:00,363.66,363.66,363.65,363.65,413
2020-11-27 07:56:00,363.67,363.67,363.61,363.61,21609
2020-11-27 07:57:00,363.6,363.6,363.59,363.59,7072
2020-11-27 07:58:00,363.59,363.59,363.59,363.59,13457
2020-11-27 07:59:00,363.56,363.59,363.55,363.58,22461
2020-11-27 08:00:00,363.6,363.67,363.6,363.67,1725
2020-11-27 08:01:00,363.4399,363.7,363.34,363.6,16860
2020-11-27 08:02:00,363.61,363.62,362.71,363.62,4775
2020-11-27 08:04:00,363.64,363.65,363.64,363.65,1062
2020-11-27 08:06:00,363.69,363.76,363.68,363.72,6289
2020-11-27 08:08:00,363.7,363.7,363.68,363.68,4842
2020-11-27 08:09:00,363.66,363.67,363.66,363.67,349
2020-11-27 08:10:00,363.68,363.7,363.65,363.65,18580
2020-11-27 08:11:00,363.64,363.6699,363.64,363.6699,1312
2020-11-27 08:13:00,363.66,363.74,363.66,363.69,11140
2020-11-27 08:14:00,363.66,363.66,363.66,363.66,235
2020-11-27 08:15:00,363.67,363.67,363.67,363.67,963
2020-11-27 08:16:00,363.68,363.68,363.68,363.68,408
2020-11-27 08:17:00,363.69,363.71,363.67,363.71,1188
2020-11-27 08:19:00,363.73,363.73,363.73,363.73,461
2020-11-27 08:21:00,363.631,363.65,363.631,363.65,467
2020-11-27 08:22:00,363.68,363.68,363.68,363.68,352
2020-11-27 08:23:00,363.67,363.67,363.67,363.67,258
2020-11-27 08:24:00,363.65,363.7,363.64,363.64,1935
2020-11-27 08:25:00,363.68,363.68,363.68,363.68,651
2020-11-27 08:26:00,363.68,363.68,363.68,363.68,648
2020-11-27 08:27:00,363.66,363.66,363.66,363.66,303
2020-11-27 08:28:00,363.62,363.63,363.6,363.63,1705
2020-11-27 08:30:00,363.6,363.64,363.6,363.64,750
2020-11-27 08:31:00,363.64,363.65,363.64,363.64,2820
2020-11-27 08:32:00,363.63,363.63,363.59,363.6,957
2020-11-27 08:33:00,363.61,363.63,363.59,363.59,2825
2020-11-27 08:34:00,363.581,363.581,363.581,363.581,1495
2020-11-27 08:35:00,363.64,363.64,363.58,363.58,994
2020-11-27 08:36:00,363.59,363.72,363.59,363.67,2293
2020-11-27 08:37:00,363.65,363.71,363.65,363.71,454
2020-11-27 08:38:00,363.71,363.72,363.71,363.72,2380
2020-11-27 08:39:00,363.72,363.72,363.69,363.71,10863
2020-11-27 08:40:00,363.72,363.72,363.72,363.72,267
2020-11-27 08:41:00,363.74,363.91,363.74,363.87,2738
2020-11-27 08:42:00,363.9,364.07,363.9,364.0,13406
2020-11-27 08:43:00,364.0,364.05,363.95,363.98,7011
2020-11-27 08:44:00,363.97,364.03,363.96,364.03,1699
2020-11-27 08:45:00,364.05,364.05,364.04,364.04,555
2020-11-27 08:46:00,364.02,364.02,364.02,364.02,1161
2020-11-27 08:47:00,364.07,364.07,364.05,364.05,2068
2020-11-27 08:48:00,363.99,364.0,363.99,364.0,912
2020-11-27 08:49:00,364.0,364.0,363.97,363.97,2874
2020-11-27 08:50:00,363.92,363.93,363.92,363.93,1185
2020-11-27 08:51:00,363.9,363.9,363.89,363.9,1092
2020-11-27 08:52:00,363.9,363.9,363.88,363.88,588
2020-11-27 08:53:00,363.9,363.91,363.87,363.89,830
2020-11-27 08:54:00,363.9,363.9,363.9,363.9,1543
2020-11-27 08:55:00,363.9,363.91,363.9,363.91,910
2020-11-27 08:56:00,363.9,363.96,363.9,363.96,518
2020-11-27 08:57:00,363.95,363.96,363.93,363.96,514
2020-11-27 08:58:00,363.99,364.06,363.99,364.06,2134
2020-11-27 08:59:00,364.07,364.07,363.97,364.01,6088
2020-11-27 09:00:00,364.0,364.0,363.85,363.85,32777
2020-11-27 09:01:00,363.83,363.86,363.83,363.86,912
2020-11-27 09:02:00,363.86,363.96,363.86,363.95,789
2020-11-27 09:03:00,363.94,363.94,363.8895,363.89,1505
2020-11-27 09:04:00,363.89,363.94,363.89,363.94,751
2020-11-27 09:05:00,363.921,363.921,363.92,363.92,1167
2020-11-27 09:06:00,363.95,363.95,363.95,363.95,1126
2020-11-27 09:07:00,363.93,363.96,363.93,363.95,10839
2020-11-27 09:08:00,363.95,364.07,363.95,364.07,7858
2020-11-27 09:09:00,364.04,364.04,364.04,364.04,1214
2020-11-27 09:10:00,364.02,364.05,364.02,364.05,4057
2020-11-27 09:11:00,364.05,364.11,364.02,364.02,9977
2020-11-27 09:12:00,364.04,364.05,364.04,364.05,464
2020-11-27 09:13:00,364.06,364.06,364.04,364.04,500
2020-11-27 09:14:00,364.031,364.05,364.031,364.05,851
2020-11-27 09:15:00,364.05,364.06,364.05,364.06,356
2020-11-27 09:16:00,364.04,364.04,364.03,364.03,1714
2020-11-27 09:18:00,364.0,364.02,363.99,364.02,2149
2020-11-27 09:19:00,364.015,364.015,364.0,364.0,817
2020-11-27 09:20:00,364.0,364.0,363.98,363.98,830
2020-11-27 09:21:00,364.0,364.0,363.97,363.97,5921
2020-11-27 09:22:00,364.0,364.01,364.0,364.01,1609
2020-11-27 09:23:00,364.01,364.01,364.01,364.01,1258
2020-11-27 09:24:00,364.07,364.11,364.07,364.0899,5944
2020-11-27 09:25:00,364.11,364.11,364.09,364.11,3818
2020-11-27 09:26:00,364.07,364.07,364.07,364.07,412
2020-11-27 09:27:00,364.0799,364.15,364.0799,364.15,3312
2020-11-27 09:28:00,364.11,364.11,364.1,364.1,3453
2020-11-27 09:29:00,364.06,364.06,363.87,363.92,27820
2020-11-27 09:30:00,363.92,363.92,363.83,363.83,21042
2020-11-27 09:31:00,363.84,364.0,363.71,363.81,437535
2020-11-27 09:32:00,363.83,363.89,363.7,363.83,123686
2020-11-27 09:33:00,363.83,363.89,363.79,363.86,102107
2020-11-27 09:34:00,363.87,363.91,363.78,363.8,100517
2020-11-27 09:35:00,363.8,363.87,363.69,363.7,201850
2020-11-27 09:36:00,363.7,363.87,363.67,363.8499,151679
